,a_e,a_w,alpha_w,conservation_effectiveness,conservation_unit_cost,delta,delta_extract,e_0,eta_deplet,mu_0,mu_elite_extr,nat_res_regen,eta_w,eta_a,w_T,I_Ta,conservation_effort,R_star,phi_c,scenario,policy,model,max_radicalized,final_radicalized,wage_cost,conservation_cost,final_resource
57,97.95814227779822,0.8677771984104357,-1.9993187901791523,0.5953032122982853,19.187584968588858,0.9131083684326116,0.0984106934930272,0.03622579935187423,2.0727319928994112,0.0023946832101091574,0.8075945200110423,0.17750977901048798,0.0,0.0,0.5,0.0,0.0,0.0,0.0,57,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.0397094370065314
58,94.68494015798645,0.6997501827748493,0.03241744632225618,0.2579186216649955,11.431889433063501,0.5836866454950892,0.05653134801608078,0.02238824967531989,0.775305973401442,0.0024601379767149084,0.2779104078642495,0.13361903554949608,0.0,0.0,0.5,0.0,0.0,0.0,0.0,58,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2475144302513144
59,126.7669543030478,0.24531330369396634,2.2053912590219937,0.4533242635775776,5.444953122146087,0.3359993759646029,0.06843795208114839,0.014725467719453978,2.012173388295695,0.007583636043990857,0.3108510469404743,0.11382433055603364,0.0,0.0,0.5,0.0,0.0,0.0,0.0,59,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.009166780123522
60,124.64410375773569,0.7543606317286852,-2.3646368919543317,0.7803075030179042,3.25171537560889,0.49015869494970177,0.0066344159108327454,0.0221196539984443,2.6221800712789016,0.00958771683723751,0.10712350962859163,0.013784311964490098,0.0,0.0,0.5,0.0,0.0,0.0,0.0,60,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.0979782012924038
61,112.6295787131615,0.13088374269999106,0.800135217759375,0.871934303604902,11.564486446339108,0.8113027059679782,0.035555271519837374,0.01768974897694786,1.5379351931651526,0.009442327113521106,0.5322040101096995,0.1345426161603832,0.0,0.0,0.5,0.0,0.0,0.0,0.0,61,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.4382663607901356
62,57.0898263840428,1.0415837163897452,-1.4781139995080566,0.7344389495991663,29.504103670426286,0.4092626332844894,0.09494933692411267,0.011294692268544675,0.6977212190134531,0.004327901503258557,0.21358291316263794,0.1708192280127082,0.0,0.0,0.5,0.0,0.0,0.0,0.0,62,baseline,PolicySIR,0.7320896573790318,0.0030528180081276714,0.0,0.0,0.9490486975506499
63,45.83115251825388,2.172931806314133,1.5678153427526471,0.48444232269759013,12.899436618198209,0.7569136635134472,0.049304539717052814,0.023220731039984885,2.4703642458747,0.0016337115226508934,0.44979453144719617,0.07540139068291098,0.0,0.0,0.5,0.0,0.0,0.0,0.0,63,baseline,PolicySIR,0.10309934382808343,0.07688029661545623,0.0,0.0,0.9927481884802981
64,44.6683327742358,1.464296357763292,-1.6886013871459964,0.13419110878427767,26.99919122112758,0.7040026838590211,0.05262243383009148,0.04454163149851034,1.7173233445758798,0.002424410434321522,0.5450597620919411,0.1262000898091704,0.0,0.0,0.5,0.0,0.0,0.0,0.0,64,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1835145395735025
65,98.42656368695452,0.016886384912364372,-0.9769986939158901,0.2153821995029943,24.09692110243656,0.48555586263470485,0.09263721425730162,0.048123668395459014,2.93980469457481,0.003693654549566867,0.7659056439694095,0.11922966973282202,0.0,0.0,0.5,0.0,0.0,0.0,0.0,65,baseline,PolicySIR,0.8276347781609227,0.0019839290751961975,0.0,0.0,0.9440351520367163
66,114.01148506049707,0.9413118862550257,-1.9756138439232858,0.33658601085717355,22.478636916475523,0.7439674509109117,0.050296750622903307,0.014039097645167458,1.8895478302784363,0.0037709048729290553,0.11880328870858767,0.16434701496725618,0.0,0.0,0.5,0.0,0.0,0.0,0.0,66,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.3342045007324095
68,27.587506149353437,1.5214698946885032,-2.783774120186121,0.6675357298129948,18.254506926843046,0.8860668886709043,0.010150618134530234,0.03222278640093348,1.596951814476638,0.0008486431255788534,0.534447058000954,0.14406482639687196,0.0,0.0,0.5,0.0,0.0,0.0,0.0,68,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.8243059105754114
69,103.37724469380416,0.9298069648086296,2.6903560210021684,0.9092492014343728,3.765484423066472,0.9550205336285974,0.08640973307887781,0.0481717695791411,1.860502015656881,0.0006511519362459331,0.4529756218224874,0.06706765766348312,0.0,0.0,0.5,0.0,0.0,0.0,0.0,69,baseline,PolicySIR,0.9272781383632464,0.09379176523213893,0.0,0.0,0.6039121707263491
70,26.536323606380684,2.9903045290193484,1.4520781586196536,0.37825298988587885,6.331492699077147,0.7701688694770565,0.026787366157671338,0.0327542395589644,0.8702711035944098,0.00577243971502042,0.42505098290040233,0.16507404490312522,0.0,0.0,0.5,0.0,0.0,0.0,0.0,70,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.715796325503942
71,65.5710237618228,1.328810469693869,2.625340334288028,0.6870274586352191,1.3623295451754276,0.7779866231233376,0.02745954680938654,0.006864854134842326,1.7719350615287583,0.0025779811806295088,0.6315566861678682,0.10344234878174087,0.0,0.0,0.5,0.0,0.0,0.0,0.0,71,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.4165660427558446
72,32.7677236414636,0.4617645189410921,-0.6694775194806208,0.10050374429539133,1.866950398147893,0.7034964948909452,0.0054727887918222425,0.014586353786882666,1.86635371499932,0.007568875225967482,0.17784995207468174,0.09453821448911526,0.0,0.0,0.5,0.0,0.0,0.0,0.0,72,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.8346260742707152
73,22.01402949887563,2.52597983132781,2.093294526041886,0.734309602650706,1.9050430353684542,0.9648841939836256,0.03736754868103379,0.024309492774296095,2.66732980253645,0.005539084474698041,0.7995125696260615,0.1546384826719092,0.0,0.0,0.5,0.0,0.0,0.0,0.0,73,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.354095998978695
74,62.17476074459638,0.9904982955149266,1.8210276566677406,0.9879931087865713,23.22219012510897,0.8994433851918187,0.08131571193543162,0.005566848125799465,1.3013350914955997,0.00897082974186391,0.829262193807984,0.19398698423742933,0.0,0.0,0.5,0.0,0.0,0.0,0.0,74,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2185387980251268
76,145.32768704129134,2.4167603429619486,0.3313935828065109,0.8543160904255699,29.791724274858428,0.28053685465595457,0.07053250579243064,0.03782578891349807,0.9158939581793551,0.0030304854982289285,0.5990167331001686,0.10062194724224528,0.0,0.0,0.5,0.0,0.0,0.0,0.0,76,baseline,PolicySIR,0.869103304224441,0.028625047462849496,0.0,0.0,0.6525086533909142
77,137.02028161560227,2.814051401563618,-0.7116227742001371,0.6363999512413894,28.59734067567592,0.1187330902650035,0.03397687931207289,0.03643850987018906,2.468518678044548,0.006578308011715066,0.8478104948060793,0.042329626313707264,0.0,0.0,0.5,0.0,0.0,0.0,0.0,77,baseline,PolicySIR,0.9449501699974903,0.004567008475172547,0.0,0.0,0.9048930093901681
78,90.2031687774134,0.28043353748889255,-1.8237849954732461,0.5310792439334059,9.264561398288969,0.2037388331911294,0.02509019600364673,0.015271757062855617,0.17858414051663954,0.0039746115612856025,0.7848669485856627,0.15133326365502728,0.0,0.0,0.5,0.0,0.0,0.0,0.0,78,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.7985208756169122
79,9.106397250015974,1.3335409101498872,0.14627582643509207,0.8086584879098087,19.469382473221124,0.3509479153074938,0.035329889851723244,0.02385191729926107,2.2556239378213747,0.005752960071613864,0.37572733341287723,0.17306257862170743,0.0,0.0,0.5,0.0,0.0,0.0,0.0,79,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.4554230584386318
80,118.55504219480363,1.0216187351994106,-0.1520261652786581,0.41284684932338334,29.308469349539436,0.14897293989828567,0.049402341458148466,0.00995918599140278,1.9398104879185596,0.006348815545686028,0.2728752253163233,0.03820795835971581,0.0,0.0,0.5,0.0,0.0,0.0,0.0,80,baseline,PolicySIR,0.8979579215460838,0.035598610482517605,0.0,0.0,0.6370145074656214
81,60.15869276917437,1.809451238755674,-2.276831491808401,0.32811241042468187,17.73317878036615,0.21292322666846297,0.06164113165660914,0.022224217110678113,0.4539425376041557,0.003245684716985105,0.42905940316830793,0.18418982116759058,0.0,0.0,0.5,0.0,0.0,0.0,0.0,81,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.479527849315288
82,123.79880084044224,2.2663934923429814,-1.7262024496877593,0.5926875182040073,0.6529415323760546,0.2931127206242697,0.04334204866856696,0.03433483267597526,0.27623198592933396,0.00901303992144093,0.3818812132657834,0.10441389092504634,0.0,0.0,0.5,0.0,0.0,0.0,0.0,82,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.341896422626312
83,123.24607689586544,1.492730202769437,2.978358198857581,0.4977834525324655,22.14490027286176,0.2949710276844468,0.012460785722373163,0.01826933109260956,0.7432561267728423,0.00467334834282088,0.703064705406432,0.04709933951259552,0.0,0.0,0.5,0.0,0.0,0.0,0.0,83,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.5572601725794697
84,54.134657864269776,1.6132524574876494,1.4311986004308164,0.13251677157908423,2.522968632350954,0.8528263596292882,0.07463342686862717,0.010280365099298382,0.8611573025500863,0.002302662752684907,0.9144593237523614,0.16588276781557185,0.0,0.0,0.5,0.0,0.0,0.0,0.0,84,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.190724118492624
85,64.69898827323308,0.2627005888330199,-0.6381181959069138,0.8034673357386246,29.858842700384788,0.1295032265736638,0.049519599719814934,0.018760943588829654,1.7770485840121613,0.007625950136928839,0.2740915387382017,0.05467372731914753,0.0,0.0,0.5,0.0,0.0,0.0,0.0,85,baseline,PolicySIR,0.9539128129310749,0.049899983683878976,0.0,0.0,0.7807347121308564
86,47.48164629439123,1.6571957443754926,-1.3143953357802987,0.31455077699994005,16.479480253714414,0.6336765925913206,0.05178906883647369,0.028011083472079607,0.8278898727211039,0.0024014810493968937,0.8976420578675932,0.038023606349994465,0.0,0.0,0.5,0.0,0.0,0.0,0.0,86,baseline,PolicySIR,0.8651574813482309,0.01910665336750815,0.0,0.0,1.7969416205932276
87,148.3010457134808,2.1410429590845137,-1.166172972697307,0.9746309048613597,28.456401967008667,0.6737491314513907,0.06983931506576639,0.04376594259571739,1.4448036230812373,0.0035918333633258603,0.4883195674576922,0.04401257446998789,0.0,0.0,0.5,0.0,0.0,0.0,0.0,87,baseline,PolicySIR,0.9397549801830583,0.01553604141274016,0.0,0.0,0.3300337417215321
88,128.01239238701316,1.5448221214032056,-0.6045450959141592,0.3122306817114353,15.802289862254918,0.7720050711823921,0.0549270563856263,0.02889294488088556,1.9736607814695446,0.007498739246681421,0.38014722995486205,0.020362702015654835,0.0,0.0,0.5,0.0,0.0,0.0,0.0,88,baseline,PolicySIR,0.935720051142534,0.015898768056872226,0.0,0.0,0.3759706890340066
89,56.137751462447184,0.3690936328747945,-1.6995471113028853,0.12603237688036506,19.781749746963158,0.49602481532591913,0.07724306312155357,0.007425470978264889,1.2545371159202683,0.0033769716100066067,0.6512767403873599,0.12328771644404948,0.0,0.0,0.5,0.0,0.0,0.0,0.0,89,baseline,PolicySIR,0.7715057587662736,0.002922080934756001,0.0,0.0,0.9210266412640655
90,105.98926193413341,0.7055841638177524,-0.5007784726869944,0.8267690457364799,24.049034174982463,0.32102603614035863,0.048071548803655585,0.03726958338242228,0.6788576040771375,0.0008244103771599206,0.7563460720294531,0.12142969681451983,0.0,0.0,0.5,0.0,0.0,0.0,0.0,90,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.3042183618285692
91,56.47822677231775,1.1106033524380057,0.731421907832118,0.11602402996151392,5.486759641029681,0.5564187038335342,0.038603624192509775,0.041780650142852774,0.6533037869103284,0.009558042029400549,0.31235580714371847,0.13741097689376666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,91,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.5351481890428567
92,34.07509159772465,0.9992210104273795,0.025774354522591025,0.36311963623751975,1.2491469082747293,0.5274910012726378,0.09478602717782886,0.04483961032631208,1.3354097006450123,0.005978017344478033,0.2165945847169692,0.06246241527729364,0.0,0.0,0.5,0.0,0.0,0.0,0.0,92,baseline,PolicySIR,0.9075369281175616,0.018868090947914754,0.0,0.0,0.2978467948275914
93,90.05855610808534,2.5963760035559957,0.8310893743514427,0.9843535708758373,15.542146325361882,0.8357330986482554,0.05590089191754856,0.03685056971497603,2.8115295889747896,0.0006346658765224509,0.7410250224622372,0.19666286213653766,0.0,0.0,0.5,0.0,0.0,0.0,0.0,93,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.297332445081389
94,148.22128892767466,2.517217705937023,-0.8596461844972243,0.7240977833210118,1.4303949553113764,0.6104437296350452,0.022983996863469247,0.025724431148467463,1.8249202627947938,0.005083807951563572,0.18865400530165943,0.06662930225998775,0.0,0.0,0.5,0.0,0.0,0.0,0.0,94,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2719960617298036
95,38.14872297175165,1.0130330371953438,-2.3068956363691333,0.45159072677404044,11.339296657534364,0.1232278231989557,0.07215738867736847,0.007312211564596774,0.629714874054383,0.006631906486523559,0.5083638410951579,0.10058490915462726,0.0,0.0,0.5,0.0,0.0,0.0,0.0,95,baseline,PolicySIR,0.8196321997681814,0.07057646139016777,0.0,0.0,1.9999802247093146
96,62.24388514692049,0.45110304668913737,-1.4810400649479287,0.901485882783121,23.84756636401616,0.6843956786544622,0.012924574457293898,0.020273692609400137,2.836847685291413,0.00966762534320892,0.16334974369275534,0.12997572819279984,0.0,0.0,0.5,0.0,0.0,0.0,0.0,96,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.6205654122945397
97,39.1470157817881,0.5492281092772248,-0.3520293834177948,0.2711955037866979,3.1149318415086715,0.6487534167138033,0.07573043199877685,0.010401433346390144,1.496783859396795,0.0006370092071821493,0.38672348980071325,0.1954598926709234,0.0,0.0,0.5,0.0,0.0,0.0,0.0,97,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2533530124061036
98,97.45868640208366,2.6768239032727896,0.5908269323626012,0.10852570102121493,26.55108303610838,0.2381077550600763,0.06814348164226805,0.025534158604493165,0.7812075102940668,0.0072947658868667865,0.18041435585222115,0.03657621233044913,0.0,0.0,0.5,0.0,0.0,0.0,0.0,98,baseline,PolicySIR,0.9560289708782082,0.014392085517086775,0.0,0.0,1.9867558772213907
99,71.13368191713609,0.302049797427697,-0.373166716707825,0.1993834105839351,17.63238430162387,0.8371594949728748,0.0747336347106348,0.027235839296633386,1.2982915631737375,0.007052158209923651,0.28814037057687214,0.11543692829635875,0.0,0.0,0.5,0.0,0.0,0.0,0.0,99,baseline,PolicySIR,0.9518794328685337,0.005024524746439365,0.0,0.0,0.8999214350568443
100,99.34057128040591,2.5309692142044034,-1.069218882699555,0.17175377739435757,18.386412781114043,0.3497875788436091,0.05053436964457741,0.02949731036413932,2.196700148695492,0.009410962231816188,0.48141168928005895,0.09233105254318233,0.0,0.0,0.5,0.0,0.0,0.0,0.0,100,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.0446500507757044
101,24.812539415998188,2.1944449946366373,0.4479190010803977,0.9500750444192413,13.498653364871567,0.31738893382410827,0.03332408238205169,0.047470663792026385,0.8457317928776008,0.00995636152753631,0.2808983922595823,0.10755578503555957,0.0,0.0,0.5,0.0,0.0,0.0,0.0,101,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.4417791212555437
102,26.801782014779075,1.5338190926775155,0.6452525088332246,0.8402956776801094,21.285981588269816,0.14530734414206442,0.011256833612700839,0.03659520649740214,1.5104349800591559,0.0014189466370187424,0.9589485785897476,0.08795671425981547,0.0,0.0,0.5,0.0,0.0,0.0,0.0,102,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.7004190281171518
103,126.35446852181228,2.4967598358028407,1.8585382391514962,0.9146220571341827,1.671944977406797,0.28633379964532435,0.07059613395475584,0.03663211840443684,2.1941407826942445,0.003517994543085958,0.45087973999446584,0.16796203634750806,0.0,0.0,0.5,0.0,0.0,0.0,0.0,103,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.163377896753366
104,109.82972571120209,1.2251530058470188,-0.5548459799609899,0.621719040382769,5.616929079384516,0.7848575142954127,0.03251057509428027,0.04389567549269852,2.382242735213179,0.008385187630575374,0.45231379385974213,0.04807843754422236,0.0,0.0,0.5,0.0,0.0,0.0,0.0,104,baseline,PolicySIR,0.8860445815186138,0.0013121320677801328,0.0,0.0,0.9714944464973015
105,9.228920071097274,0.2167555122416411,-2.843677848485842,0.6525886001854656,20.145002852534578,0.4832129240044477,0.045202195458208395,0.011078655422781539,2.437086525428304,0.005874971465443843,0.7747953058459915,0.1495662816229745,0.0,0.0,0.5,0.0,0.0,0.0,0.0,105,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2997450919452862
106,98.10666204001286,1.1756835389397053,-2.60235017097275,0.3738483583916036,4.176756185420872,0.12124848501358781,0.024880672962557134,0.048993186499453195,0.8418593593058993,0.005317467078161159,0.6353318701757935,0.15234584309091173,0.0,0.0,0.5,0.0,0.0,0.0,0.0,106,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.7136387084119717
107,143.150717577722,0.1759384700765073,-1.853413036918857,0.660604790030783,25.824076113900464,0.3676537066623985,0.02692982259692611,0.03979547502420282,1.544128593833013,0.008293069278131086,0.579237059885583,0.06842863419271862,0.0,0.0,0.5,0.0,0.0,0.0,0.0,107,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2099710062415696
108,141.42587065942618,2.3365053384499594,-0.48982395869696793,0.4697910828397829,5.858387259387952,0.4673532983819114,0.08795209556593483,0.018933458671422928,2.565192251750518,0.0023683884719397207,0.37536545953927214,0.01609153265097719,0.0,0.0,0.5,0.0,0.0,0.0,0.0,108,baseline,PolicySIR,0.9551792252505394,0.014437550074195886,0.0,0.0,0.3575152744604646
109,92.86854190198271,1.266554455728219,-2.646499383868072,0.5133730632722836,26.583873029897617,0.4533402513729492,0.09957052898840084,0.04826520459262345,1.8470311807324946,0.0028909473560851722,0.3699519240791762,0.12777451042804297,0.0,0.0,0.5,0.0,0.0,0.0,0.0,109,baseline,PolicySIR,0.9346702136327607,0.1590843032175458,0.0,0.0,0.857728629903927
110,98.52892327735451,2.418572598664104,-0.578171626413376,0.868005705289329,13.595346590783679,0.5450765091341452,0.0946486605355496,0.02689154657714128,1.7780718163240863,0.008928382714551248,0.6414307437089358,0.1360159248971784,0.0,0.0,0.5,0.0,0.0,0.0,0.0,110,baseline,PolicySIR,0.9498279825217444,0.09424205955562684,0.0,0.0,0.9145634175209567
111,101.84494572207247,2.057885459699771,0.9174669351918485,0.5840146876949607,10.470221791239515,0.3737863147242797,0.08924724778785055,0.008404065101401358,2.3919070083918017,0.004082221250301223,0.29682846515873285,0.17652063155651865,0.0,0.0,0.5,0.0,0.0,0.0,0.0,111,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.092712132075179
112,25.109816820063568,1.0185107518994776,-2.7653463300563805,0.7050172977431095,18.490970930847705,0.6566157269326969,0.09421384618698977,0.043509499829141804,1.751879100742077,0.004613496320183763,0.7406085316495357,0.05398332328241671,0.0,0.0,0.5,0.0,0.0,0.0,0.0,112,baseline,PolicySIR,0.8727141199569507,0.7653070139365975,0.0,0.0,0.43385171739113676
113,2.362125280331045,1.7716479960310374,0.7145977889364543,0.6449914019020447,6.592987382364951,0.3640069670163444,0.06576584543318202,0.006786519759096743,0.5474334116365622,0.0050987398398239705,0.12221806625579382,0.1516879758077349,0.0,0.0,0.5,0.0,0.0,0.0,0.0,113,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2600163151274233
114,71.95662903589817,0.6898000844025282,2.7905991525799205,0.7439611725449599,22.117593143860987,0.3517985052874749,0.06961251852916815,0.0064512784355636125,0.6009826559242668,0.0038028461838514813,0.5986058317281994,0.14203800534453878,0.0,0.0,0.5,0.0,0.0,0.0,0.0,114,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1159063114994134
115,82.73305448129048,0.2980778703091307,-0.2814601964812615,0.5672345365511112,10.9699241682687,0.3783601218857199,0.06939425308810145,0.011905807900619477,1.365167946590008,0.0026010366607855232,0.2935926196743236,0.027876749906628195,0.0,0.0,0.5,0.0,0.0,0.0,0.0,115,baseline,PolicySIR,0.8823396989501919,0.03820469845045747,0.0,0.0,0.12155890641151482
116,123.98897276014964,2.955067603165808,0.3701151376280265,0.8844829120966095,19.537559628216293,0.4450626675193351,0.07338973979013946,0.022052084857320645,2.2648948949761882,0.004346926029364171,0.3700930642123891,0.04977769572922747,0.0,0.0,0.5,0.0,0.0,0.0,0.0,116,baseline,PolicySIR,0.9406311119892138,0.015324738731397603,0.0,0.0,0.6515301425335337
117,16.868265309936703,0.36452067966246754,1.6570397019718026,0.29963882339371195,13.187156922383913,0.7387110964855221,0.034185608567981564,0.0387614476945637,2.1507338285981756,0.00873592584701571,0.4036838463401017,0.09208473247742746,0.0,0.0,0.5,0.0,0.0,0.0,0.0,117,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2028905474262903
118,100.79604359171404,1.4273404675263828,0.6312783840058311,0.8677737502020157,28.707747332212957,0.6045626176806814,0.056777406770557474,0.04395957086141178,1.0623544841554635,0.0008612162455599025,0.9235471819364407,0.1293828330033605,0.0,0.0,0.5,0.0,0.0,0.0,0.0,118,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1744795945035322
119,25.849442296138342,0.906350029742258,0.7170128798507394,0.5196616966147398,25.52570549064227,0.551762847326209,0.08980984692285543,0.018254338692963848,2.7911791645535406,0.002334990380717829,0.740359456608708,0.04871011515688721,0.0,0.0,0.5,0.0,0.0,0.0,0.0,119,baseline,PolicySIR,0.9074456591270174,0.9067866141955938,0.0,0.0,0.6687820667484279
120,24.32951898870911,2.199277565443258,0.7358090641649477,0.827199920788738,19.569151737630445,0.15486474371097692,0.028101413657581318,0.030183836146102608,1.3435979758533714,0.005868576963991259,0.38771139485162265,0.14875006132485757,0.0,0.0,0.5,0.0,0.0,0.0,0.0,120,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.5984871401334
121,6.4883239222691556,0.3039466646717247,0.24235126131357188,0.5111697040272393,20.890535229125753,0.246825098838639,0.0699900732734138,0.049491050324792465,2.137129641621208,0.009389130765842364,0.2735353849483204,0.14755641457605442,0.0,0.0,0.5,0.0,0.0,0.0,0.0,121,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.09427719554686
122,137.42592667081217,0.9844409455480034,-1.323618547036259,0.3885385852842981,19.226143831577588,0.8858395711974313,0.049598141512813367,0.02543991738400442,1.4348039654218248,0.008885452801929379,0.641571131269085,0.08641360988002164,0.0,0.0,0.5,0.0,0.0,0.0,0.0,122,baseline,PolicySIR,0.19430925467173257,0.04234417045883465,0.0,0.0,0.998135963254992
123,106.64651344487811,0.9519613916079803,-1.5905987074352426,0.7209163637858955,2.9669445501049623,0.45791218476509254,0.07046594858178687,0.005742747426879413,2.888306759022213,0.004403285525208075,0.5022204194701555,0.1710952859093341,0.0,0.0,0.5,0.0,0.0,0.0,0.0,123,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1695820471894143
125,26.4927230984899,1.9184054772607746,0.12179057997593246,0.45729628623625196,17.759625946449344,0.4871395684100872,0.01773437961744254,0.016042703358394368,2.9198261401921783,0.00842728703338195,0.833012961433598,0.07226485574159008,0.0,0.0,0.5,0.0,0.0,0.0,0.0,125,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.3382041620954632
127,88.51061916766048,1.7312050701576105,0.5179830512111918,0.7930788788501932,17.894493080279677,0.7531827711533737,0.022179264552005765,0.019967422033623835,0.3109177042807643,0.008721916294060456,0.6081465421666349,0.13176001683730487,0.0,0.0,0.5,0.0,0.0,0.0,0.0,127,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.7796078570928693
128,80.9525056648082,1.1033115888961826,0.38517820245684975,0.7839607005056082,21.558295669622776,0.24495769166287518,0.00914305582744139,0.022493483699622258,2.60185266919412,0.003022811816063713,0.7726685386234735,0.14934271599697227,0.0,0.0,0.5,0.0,0.0,0.0,0.0,128,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.7565084454149793
129,146.44289762629387,2.273656338053147,-1.0994171758798794,0.4850100497811868,4.179315821066973,0.5717705207886338,0.020004380834096367,0.03922945862963026,0.44974208223744505,0.0022744997551971714,0.12933179547521706,0.0762188219986988,0.0,0.0,0.5,0.0,0.0,0.0,0.0,129,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.6092782809771469
131,29.271260427684116,2.90623985209567,2.669599577920021,0.5198306107327039,2.258441232562178,0.32311322765178396,0.09244106637202065,0.020890469457400994,1.3988188694938135,0.0032301911972764065,0.23323322181453385,0.14116664280319138,0.0,0.0,0.5,0.0,0.0,0.0,0.0,131,baseline,PolicySIR,0.7804335222980111,0.049859505952714996,0.0,0.0,0.9087190891359681
133,72.60699593811503,1.4542182854337853,-1.3700932144327131,0.7081435853901574,10.955121114188191,0.2963722552570145,0.027543591567555835,0.04868756412208834,2.1820837388813534,0.007531671872684172,0.9511429667627356,0.02704170678404568,0.0,0.0,0.5,0.0,0.0,0.0,0.0,133,baseline,PolicySIR,0.9185987665460182,0.005688431813120506,0.0,0.0,0.7691413730192155
136,48.96889037403378,0.12372804242137032,-1.3965201522910347,0.5938627947855599,8.91238394310342,0.24234399704182694,0.02512451341347611,0.027255946342325067,2.6823125040114064,0.007993709490247074,0.8795151141827288,0.14388544130893866,0.0,0.0,0.5,0.0,0.0,0.0,0.0,136,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.46255288721308
137,80.54060562820982,0.8118394839751069,1.3691933939100513,0.37900153023788963,19.698683860427646,0.5544064622633988,0.04005202184454175,0.023253305344123308,2.3330664601722946,0.0054260436392680675,0.8345785591807248,0.07695152117457099,0.0,0.0,0.5,0.0,0.0,0.0,0.0,137,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.071711873410287
138,130.7261415287223,0.2731924234091149,1.6372883167997818,0.7940410575826826,0.7287521539565692,0.4828238756382446,0.09446663616164856,0.02245826382113892,1.084394191933106,0.007060674115819537,0.190976766352623,0.040670210528888695,0.0,0.0,0.5,0.0,0.0,0.0,0.0,138,baseline,PolicySIR,0.9448817266274154,0.015736256344898888,0.0,0.0,1.9762508515682595
139,82.99135419410224,2.181495592497237,-1.6560404609926431,0.8328919669001705,29.376128820760407,0.15932683622118624,0.07237285984140746,0.01982778661499252,2.907471446587586,0.0018501983699816872,0.7617616615472753,0.08479082852679698,0.0,0.0,0.5,0.0,0.0,0.0,0.0,139,baseline,PolicySIR,0.7875879780826023,0.004983316009383535,0.0,0.0,0.9178718848330694
